x,y,z
7.656716431006134,6.696769467467753,27.27868103070656
7.560721734652296,6.68503112083493,27.064002184716593
7.47315267327056,6.688948999882584,26.847732060712055
7.394732305931762,6.708170252191895,26.631667910091497
7.326076100557775,6.742273044774871,26.417541331931464
7.267695794979485,6.790782440609696,26.20701761724756
7.220004459542506,6.8531831214396215,26.001697224003355
7.183322325732218,6.9289288397673445,25.803118758351822
7.15788297713573,7.017448612070808,25.612762883743546
7.143839540629238,7.118149765118487,25.43205663314305
7.141270563078163,7.230418021089794,25.262377653740977
7.150185308879326,7.353614859620541,25.1050579633688
7.170528263953448,7.487072431228112,24.961386840376456
7.202182680680914,7.630086322358847,24.832612502790294
7.244973044848707,7.781906492889348,24.719942258345817
7.298666389652771,7.941726727198773,24.624540825908426
7.3629724234073715,8.108672964162658,24.54752654328033
7.4375424774829,8.28179090306476,24.489965189715107
7.521967320041086,8.460033324023488,24.45286116763446
7.615773920439326,8.642247614550277,24.437145811728506
7.718421289850421,8.827164058498434,24.443662630051122
7.829295566715222,9.013385518614491,24.47314933656426
7.947704561905149,9.199379226065387,24.52621661374238
8.072872028321173,9.383471474465033,24.603323653126203
8.203931972935559,9.563846094419759,24.704750666323754
8.339923385083978,9.738547647148973,24.83056874280424
8.479785811290478,9.905490309270514,24.980607655588248
8.622356261088482,10.062473409786428,25.15442247989017
8.766367975958277,10.20720450715788,25.351260186495516
8.910451629078237,10.337330740863814,25.570027688678362
9.053139540256794,10.450478940855485,25.809263139049445
9.192873480316663,10.544304616428624,26.067112563148925
9.32801659392786,10.616549466850993,26.341314144232427
9.456869881220173,10.665106464049616,26.62919259635665
9.577693539503118,10.688090871893804,26.92766603478591
9.688733272742187,10.683914824083073,27.233267529458548
9.788251427876276,10.65136233982851,27.542183072398693
9.8745625190715,10.58966098838322,27.85030698345127
9.94607236600267,10.498545909005175,28.15331482541486
10.001319720302922,10.37831164643155,28.446752736891465
10.039018912915784,10.229847360391515,28.726140793236745
10.058101757663357,10.054651475220167,28.987086683355884
10.057756729419038,9.854822777419686,29.225404781889104
10.037463334219103,9.633026317732416,29.43723475544031
9.997019632570435,9.392434142951117,29.61915331324664
9.936561083608503,9.136642726914925,29.768272710140465
9.856569247939145,8.869570801677888,29.882320190087693
9.75786940331302,8.595342900657176,29.959693706414395
9.641616753047435,8.318165119073743,29.999490875923076
9.509271589650066,8.042200220614351,30.00151005423189
9.362564452746494,7.771449191457145,29.966224446880695
9.203452926617558,7.50964566841771,29.89473206775983
9.034072200797574,7.26016843779173,29.788685916668165
8.85668182449699,7.025975576256513,29.65020981745997
8.673611199672942,6.809561987524905,29.481805857516946
8.487206278458139,6.612940288834657,29.286259299181793
8.29977967949579,6.437643405948902,29.06654626792161
8.1135660521411,6.284745981472034,28.82574858668905
7.930684045074194,6.154900864651676,28.56697897412669
7.753105727031943,6.048386544965169,28.293318609013042
7.582633808825265,5.965161377641676,28.00776791638342
7.420886565706906,5.904920751211329,27.713210448651907
7.269289984257348,5.867153870987058,27.412388974096803
7.129076372930319,5.85119748172956,27.107892363492184
7.001288483810243,5.856284541647651,26.802151571002536
6.886788089593984,5.881586520344076,26.497442904302673
6.786267932668993,5.926248578246468,26.195896826816824
6.70026599722674,5.989417367577997,25.8995106849775
6.629181134261866,6.07026156525205,25.610163962023254
6.573289177360884,6.167985509368875,25.329634890853338
6.532758810561683,6.281836474990745,25.059617484379114
6.507666577004589,6.411106208094276,24.80173824391404
6.498010540113558,6.555127357359259,24.557571973330084
6.503722221838128,6.713265419794501,24.328656253973687
6.524676541633766,6.884906764646934,24.116504222119204
6.560699563935082,7.069443235015191,23.922615339448967
6.611573931043093,7.266253760309767,23.748483861889273
6.67704191396976,7.4746833553680885,23.595604698285637
6.756806058109593,7.6940198421667905,23.46547631357247
6.850527436515312,7.9234686148960725,23.35960027735155
6.957821554353388,8.162125784911124,23.279476994675978
7.0782519774091615,8.408950094204657,23.2265970886406
7.211321789088711,8.662734079225615,23.20242784259924
7.356463018102401,8.922075104767254,23.20839406364927
7.513024226768886,9.185347072400422,23.245852710814813
7.68025651133204,9.450673839289177,23.316060656055335
7.857298244127754,9.715905657346438,23.420135031467286
8.043158985449622,9.978600250528917,23.559005781910617
8.236703111957551,10.236010473519181,23.73336031039885
8.436633848113715,10.485080812873383,23.943580495334203
8.641478544589681,10.72245526569677,24.189672892319578
8.84957621670039,10.94449931252869,24.4711936197628
9.05906852628322,11.14733872956228,24.787170264767603
9.267895546611125,11.326917789614164,25.13602411207509
9.47379777091143,11.479078905491031,25.515497045145043
9.67432588436939,11.599664901991398,25.922588512077414
9.86685978613159,11.684643810272442,26.353508869202148
10.048638188545675,11.730254343436634,26.803656053958576
10.216799804034771,11.733168074630541,27.267622710087792
10.368436631094347,11.690661915404782,27.739240397341376
10.50065915952539,11.600791990411887,28.211666192533166
10.61067244261404,11.462557725073916,28.677514720784288
10.695860970860029,11.276043280050265,29.12903544864985
10.753879201779052,11.04252278535045,29.55833108226737
10.782743560136192,10.764516515346136,29.957608481239088
10.780920855657186,10.445787447749186,30.31944913307766
10.747407514866387,10.091271597947365,30.637082567020936
10.681793923174485,9.706940871986651,30.904643780630416
10.584308618055701,9.299603400417539,31.11739536667028
10.455838096291885,8.876652619960012,31.2718968810478
10.297919548658697,8.44578185320043,31.3661080571998
10.11270577911287,8.014684935017073,31.3994183295056
9.90290369470329,7.590764911802767,31.37260201398661
9.671689816413238,7.180871733234021,31.28770543252079
9.422608008095317,6.791086344390902,31.147878261139795
9.159455841724876,6.426563251827743,30.95716561989931
8.886166582735163,6.0914373401881186,30.720279426560342
8.606693658480458,5.788794405426213,30.44236724451745
8.324903733175033,5.520699394621263,30.12879458565794
8.044483299319655,5.288272300741985,29.784952973373926
7.768862199461888,5.0917993338907905,29.416101742806358
7.501155912904778,4.930866347549078,29.027247236721283
7.244126956369208,4.804502267236118,28.623059282995325
7.0001644874558995,4.711322039090132,28.20782194597567
6.771280242619323,4.649660940639902,27.785413653019724
6.559118312421381,4.617694574149937,27.359310861561536
6.364975938594236,4.61354118701345,26.932609289011317
6.189832463436158,4.635344937068535,26.508057161108223
6.034383710799395,4.6813402498754835,26.088095722518915
5.899079364707005,4.749898487663124,25.674903203403993
5.7841612770026165,4.839558808123951,25.270439399510153
5.68970103011475,4.9490454073285655,24.87648890208049
5.615635467836132,5.077273396369355,24.494701752213295
5.561799260689454,5.22334543406181,24.126630871133134
5.52795387802669,5.386540995294283,23.773766035637824
5.513812589753449,5.56629984966878,23.437564443195015
5.519061315744983,5.762200997302593,23.11947806660428
5.543375283900744,5.97393798536206,22.82097805767243
5.586431554046875,6.201291227807222,22.543576444557285
5.64791752142291,6.444097682752848,22.28884529594432
5.727535537555903,6.702218013131249,22.058433410174278
5.825003785113438,6.975501170919753,21.854080437742862
5.940053523694069,7.263746206342061,21.67762816663976
6.072422791958869,7.566661015147196,21.53102849467805
6.221846614277702,7.883817705090219,21.416347382894035
6.388043723358954,8.21460429549253,21.33576383097684
6.570699780572311,8.558172572842706,21.291562642914442
6.769447059799351,8.91338212581613,21.286119465568166
6.983840566401029,9.278740892994504,21.321876297397758
7.213330599060376,9.652342996281337,21.40130540000334
7.457231838782473,10.031805223038628,21.52685933354694
7.714689177208088,10.414204277556156,21.7009047244161
7.984640687242895,10.79601785626809,21.92563742205797
8.265778404145415,11.173073703594426,22.20297699182335
8.556507934090316,11.540512042451688,22.534439118645682
8.854908344926454,11.89276807248279,22.920985570695493
9.158694317682087,12.223582464298465,23.362853001303307
9.465183132343725,12.52604875832768,23.859364140510106
9.77126969494212,12.792707037688615,24.408727884318886
10.07341342921677,13.015692851214185,25.007838380006778
10.36764137141651,13.18694873315431,25.65208724145308
10.649572107590291,13.298502420342643,26.33520713416699
10.914465138865527,13.342810712828122,27.049168548406566
11.157299696261786,13.313160773013376,27.784153810912166
11.372885803936946,13.204111771482731,28.52863228911144
11.556008400691525,13.011949907204523,29.269557314596728
11.701602551342825,12.735120258206086,29.99269781057781
11.80495432202915,12.3745914777809,30.683105692679888
11.861918037604326,11.934106161570465,31.32570441236484
11.86913685000094,11.420272768387052,31.905966186107953
11.82425044183955,10.842465568759266,32.41062822466832
11.726071954531523,10.21251718572843,32.82838508826415
11.574716477651213,9.54421210417942,33.15048859947785
11.371666040304033,8.852615530534315,33.37119106124288
11.119760989327062,8.15329546535777,33.48798250690752
10.823114436930133,7.461511972799997,33.50159660855808
10.48695419051712,6.791452756269488,33.41578867853792
10.117404047092355,6.155586950933309,33.23691751986417
9.721222337476451,5.56419097632635,32.97338532263048
9.305519201361442,5.0250752216507575,32.63500242345082
8.877474803390374,4.543513428936466,32.23234503179237
8.444078665944984,4.122352930857189,31.776165090787067
8.011906092436204,3.7622670507266043,31.27689541273555
7.586942188265244,3.462102597003616,30.74427417144682
7.1744582291390815,3.219275076158415,30.18709458274133
6.778939913841015,3.03017013812629,29.6130709394883
6.4040629362695425,2.8905193269894847,29.028802460719344
6.052708575341537,2.795728976645233,28.43981173865227
5.727010615471906,2.741151164058016,27.85063408646759
5.428424670330517,2.7222938541413333,27.26493652898019
5.157811588711598,2.734973282403347,26.68564922605115
4.915527758080773,2.775415286114368,26.11509668226442
4.701516510884133,2.8403140790495023,25.55512041286167
4.51539626770067,2.9268573557195516,25.007188370572837
4.356542376502558,3.032726086776822,24.472489221825313
4.224160747529985,3.156076327795929,23.952011506376984
4.1173523055565795,3.2955091055301238,23.446608936941107
4.035167985553934,3.450033166390685,22.95705375209238
3.976654503637609,3.61902418725104,22.484080285857775
3.940891471998952,3.802183015108001,22.028420899898286
3.927020626309857,3.999494636456501,21.59083624875985
3.9342680273245216,4.211188872577112,21.17214159478139
3.9619601118497805,4.437703234038846,20.773230609637935
4.009534424068687,4.6796479223199725,20.39509782539581
4.076545773893816,4.937772613704276,20.038860644422556
4.162668457874862,5.212934377520822,19.705781588046403
4.267695049839458,5.506065847407256,19.397291254094608
4.3915321295962375,5.818142564234294,19.11501225359612
4.534193173060043,6.150148230185966,18.860784193554288
4.695788678772635,6.503036447051192,18.636689549579007
4.876513455600491,6.8776873546698845,18.44508001084732
5.07663084550743,7.274857440066077,18.28860255984267
5.296453504963295,7.695120663642262,18.170224148349284
5.5363202208311915,8.13879896463063,18.093253325827273
5.796568095211136,8.60588019433307,18.061356543283523
6.077499305123329,9.095921628098555,18.078566074452766
6.379341537420851,9.607937489700973,18.14927555287628
6.702201132648863,10.140269471196197,18.27821801863617
7.046007966503597,10.690440158552855,18.4704201268247
7.4104511857085225,11.254990714005581,18.731124855335306
7.794905138538228,11.829306274925173,19.065673785343776
8.198345252176923,12.407435465375928,19.479339020412176
8.619254273496823,12.981914315596299,19.977094376260414
9.055520277706771,13.543609808273127,20.563316063988868
9.504329230763407,14.081604132004845,21.24140530147082
9.962056720887551,14.58314718220593,22.013329844443454
10.424165767019389,15.03371118697286,22.879089109240166
10.885120309014736,15.417186315137286,23.836119041392084
11.338326909626991,15.71625790385454,24.878668478955944
11.776120009049746,15.913002096605203,25.99719801861624
12.189808217805291,15.989724440510528,27.177873628725305
12.569799840075815,15.93004282407181,28.40224707581307
12.905824138475415,15.720180743538831,29.64722831788224
13.187259798981756,15.350390546238394,30.885454443750312
13.40357287370742,14.816374266897393,32.0861382067411
13.544853013026417,14.120522011967473,33.21643137666616
13.602419912920523,13.272758829352977,34.24326382448143
13.569453804563768,12.290796279382022,35.13552651249309
13.441588052045594,11.199636342763052,35.86637306217039
13.21739288111734,10.030274517681393,36.41534542770057
12.898681044773745,8.817682505022251,36.7700103396851
12.490581190798595,7.598290018662369,36.926841472490466
12.001352073584973,6.407292736580443,36.89119628378409
11.44194613988452,5.276156039644206,36.67639280925211
10.825367129860489,4.230646287128325,36.302050599984405
10.165895045587272,3.2896123675019444,35.791978909865605
9.478266777778739,2.464591845875692,35.17194467962276
8.776899284588435,1.7601698775275811,34.4676267449683
8.075226343882349,1.1749110932433324,33.70297836915741
7.385194818818447,0.7026335706587883,32.89910900943199
6.716938694002481,0.33379849021936137,32.07369029390271
6.078624673624169,0.0568332256921934,31.240812926014843
5.476445528830972,-0.14073196071146823,30.411179259800857
4.914727779876728,-0.2713715598698173,29.592507370369482
4.396117845902073,-0.34692524639925243,28.790036667053357
3.9218135366719404,-0.37818693684476246,28.00705111326304
3.49181348932027,-0.37468159899075076,27.245364630426256
3.105163980489168,-0.34458432337088535,26.50573839099933
2.760189150103163,-0.2947392068802098,25.788218792280954
2.4546963144048255,-0.23074246989192593,25.09239759821072
2.1861524359751505,-0.15706223619873905,24.417602968687564
1.9518309687577615,-0.07717495387041337,23.763033269619907
1.748930376494944,0.006295224447812595,23.127846057780275
1.5746668612902308,0.09144285248841116,22.511213595332105
1.4263444604100488,0.1769585245648359,21.9123544864184
1.3014058668255275,0.2620197338715596,21.3305490715596
1.1974672535301307,0.346196162200617,20.765144369840186
1.1123401443971794,0.4293692275899556,20.21555277231978
1.044043052716457,0.5116650668469565,19.68124741134409
0.9908052541295069,0.5933997746530194,19.161756150625173
0.9510647061818582,0.675035561338873,18.656655422753758
0.9234617916975597,0.7571464583766299,18.165564636458395
0.9068302583654667,0.8403922468043633,17.68814153773647
0.9001864572093564,0.9254993770719453,17.22407869457981
0.9027177491956153,1.013247767532156,16.773101149444972
0.9137707510292694,1.1044624984650333,16.33496521956728
0.9328399257728458,1.2000095494013685,15.909458402312547
0.9595568881356981,1.3007948531727576,15.496400346440781
0.993680684639404,1.4077660563816687,15.095644870483161
1.0350892218136305,1.521916480217135,14.707083039990785
1.0837719476539809,1.6442908661326552,14.330647352376097
1.1398238395018483,1.7759925668921732,13.966317119457717
1.2034407122408808,1.918191904255762,13.614125182937395
1.274915831442369,2.0721354595737442,13.274166147040454
1.3546377942555066,2.239156092081288,12.946606366142412
1.4430896240380846,2.4206834906427623,12.631695984407655
1.5408490106985524,2.6182550563759763,12.329783390441053
1.6485896152662949,2.8335268834149256,12.041332523829691
1.767083342081158,3.0682845493278,11.76694355313999
1.8972034628058223,3.324453340217617,11.507377536881746
2.0399284505470017,3.604107411293211,11.263585779788205
2.1963463466216226,3.909477212459773,11.03674470479843
2.3676594332054375,4.242954278279434,10.828297172598337
2.555188917712837,4.60709217733162,10.640001288545324
2.7603792436747154,5.004602018748486,10.473987829594774
2.9848015211820926,5.438340400756771,10.332827482826307
3.2301554091395603,5.9112870307916685,10.219609083626453
3.498268571304771,6.426508419435151,10.138029932504631
3.791092556117809,6.987103020327855,10.092498991907195
4.110693602538814,7.596121927829104,10.088253227948268
4.459236435067843,8.256457737212497,10.131486439997968
4.838958565282308,8.97069242691302,10.229488439928446
5.252131951445379,9.740893193874456,10.390790171087593
5.701008075688287,10.56834319775708,10.625306996983573
6.187741587895166,11.453192417007523,10.944467576234596
6.714286670806402,12.394012765659724,11.361309057863837
7.2822592802917345,13.387242046127648,11.890510363423536
7.892757556875326,14.426504429733596,12.548323763344822
8.546132244161154,15.501802729268771,13.352350814893045
9.241699292671916,16.598592171996117,14.32109268796819
9.977388580604336,17.696769730577447,15.473188858308566
10.749326695601647,18.769650657636667,16.82624597098815
11.55135909180515,19.783057475801737,18.395157147240976
12.374528930204809,20.694716789169497,20.189831631682612
13.206547716101278,21.454241165512943,22.21230983760414
14.031317061042445,22.004052816814724,24.453346171918938
14.828590636619673,22.28165453232223,26.888715357674283
15.573897026189929,22.22362583741711,29.47573828580018
16.238869907312647,21.77155961803636,32.15080320158392
16.792138878385018,20.879800489842214,34.82890369270762
17.20090503953074,19.524283492993167,37.40629802335277
17.433242884876982,17.71107226733107,39.76715020600856
17.46102582312239,15.482565668615983,41.79430711306158
17.26317980767175,12.919112484797331,43.38320704619219
16.82877307538431,10.13429066737877,44.45657114276633
16.159324834583753,7.2635087470996575,44.976539358172246
15.269743225835343,4.447579519070648,44.95089894811989
14.187526855158874,1.8147449800312097,44.43134228183029
12.950248667646107,-0.5346035686668498,43.50397391904272
11.60176344401481,-2.5370607088632116,42.27463545633978
10.18788102872701,-4.167799539914585,40.852968062297364
8.75231297186285,-5.435566639362573,39.338945121993774
7.333525010740307,-6.373630937753618,37.81416878133609
5.962809415890915,-7.029619150551632,36.33837912825469
4.66356655924666,-7.456524614838369,34.950192892224194
3.451557441838157,-7.706086240214891,33.67044776001195
2.3357930736328525,-7.824744139458979,32.5065891599797
1.3197393523236693,-7.8517612955202845,31.456976950741264
0.4025892875392738,-7.8188667677847725,30.514501448387332
-0.41955631799313076,-7.750801213573152,29.6693034897496
-1.152680807551133,-7.666289533179697,28.91064103954291
-1.8040416801139894,-7.5791298533594045,28.22805845992203
-2.381550497438531,-7.499224285153791,27.612040895868674
-2.893317876210057,-7.433471484276551,27.054317618579287
-3.3473332370167066,-7.3864983668276,26.547943108028058
-3.751249749997796,-7.361238566124692,26.08724867336516
-4.112248631610486,-7.359378259821915,25.66772715205058
-4.4369615944316285,-7.381693335498919,25.285890359780467
-4.7314347685383575,-7.428300404511237,24.93912284850113
-5.001121332135646,-7.498840806234389,24.62554476059162
-5.25089327954552,-7.5926129989934665,24.343889694199323
-5.485065251490314,-7.708665319343591,24.093399308060054
-5.707425258275642,-7.845858263218233,23.873733982630117
-5.921268558769902,-8.002903229485064,23.68489757267007
-6.129432025841418,-8.178383000498417,23.527173696781816
-6.334327123307118,-8.370758018383148,23.40107082502949
-6.537970212814721,-8.578361656311158,23.30727346528022
-6.742009357164365,-8.799387102756878,23.24659690270989
-6.947747131723617,-9.031868113332349,23.219943153811943
-7.15615922988449,-9.273655694624814,23.2282560274954
-7.3679088763585225,-9.52239273439341,23.272473434700792
-7.583357262162012,-9.775488656486363,23.35347536262786
-7.802570401594447,-10.030096333447807,23.472026248567936
-8.025322994779783,-10.283093709834532,23.628710876371134
-8.251100066285257,-10.53107284394308,23.82386340373801
-8.47909734405104,-10.770339324965986,24.057489738045465
-8.708221542142534,-10.996925214626653,24.32918423401273
-8.937091909390945,-11.206618731786454,24.63804259828581
-9.164044591630496,-11.395013767414358,24.982573944992968
-9.387141509208883,-11.557581898940537,25.360616115994773
-9.604185548182048,-11.689768780113956,25.769259587464504
-9.81274387137524,-11.787115540631008,26.204786415594384
-10.010181038300816,-11.845404096206556,26.66263156900372
-10.19370334409139,-11.8608230563363,27.13737445524553
-10.36041531531588,-11.830148314775562,27.6227682529695
-10.507388615261847,-11.750929607321387,28.11181359738557
-10.631742714467801,-11.621671622046167,28.596881074535744
-10.730735605225638,-11.441996045669715,29.069883805191058
-10.801861649270045,-11.212769682794837,29.522497247340485
-10.842952452622523,-10.936183939695225,29.946418522264867
-10.852275601329794,-10.615772865400055,30.333652586383632
-10.82862532773682,-10.256360726494142,30.67680811264447
-10.771398867612552,-9.863935597968467,30.96938277164048
-10.680652540648143,-9.445452179749218,31.20601641169834
-10.55713250455825,-9.00857418462207,31.38269190226514
-10.402276672564632,-8.561373176432756,31.496867231646718
-10.218186322951444,-8.112005640360286,31.54752849691941
-10.007568254692329,-7.668392512281659,31.535160921195235
-9.773650680451262,-7.237924945057019,31.46164291133433
-9.520078106911837,-6.827216809648028,31.3300752676752
-9.250791977185456,-6.4419188750499154,31.144562966677235
-8.969904666971901,-6.086602707660494,30.909969802035754
-8.681574471040761,-5.7647151635036105,30.63166640098261
-8.389888540287046,-5.478597933437911,30.315290003586018
-8.098759479602133,-5.229561703418256,29.96653053034297
-7.811839701983746,-5.018001508638653,29.590952673731053
-7.532455882649236,-4.843538820945972,29.193858836529536
-7.263564176478909,-4.705176542573816,28.780193359068825
-7.0077254130884,-4.601454931811487,28.354485053946803
-6.767098364960709,-4.530599043282342,27.920822779136586
-6.5434484327928715,-4.490651053267988,27.48285759880716
-6.338168694840383,-4.4795834890814685,27.043824832139563
-6.152310174264492,-4.495391649347821,26.606579728313374
-5.986618321772824,-4.536165269999583,26.173641373374213
-5.8415730165955,-4.6001407374624455,25.74724050457726
-5.717429788682195,-4.685735920901228,25.32936800450022
-5.614260401904098,-4.791570070948998,24.921821852407472
-5.531991368808589,-4.916471307079861,24.52625115746605
-5.470439362635716,-5.059474080152128,24.144196561624565
-5.4293428343873575,-5.219808728389358,23.777126781604235
-5.408389423787558,-5.396884905593698,23.426471378591657
-5.407238971968171,-5.590270294791907,23.093650027610664
-5.425542104250545,-5.799665659652174,22.78009863422606
-5.4629544597907085,-6.0248769494560666,22.487292639583554
-5.519146708757244,-6.265784872562587,22.216767786535204
-5.593810525137778,-6.522312094206192,21.97013850513278
-5.68666068204462,-6.794388000215243,21.749113925403947
-5.797433413861682,-7.081910800896546,21.555511345053638
-5.925881152565168,-7.384706631521967,21.391266772296596
-6.071763700460848,-7.7024852419705345,21.258441930151612
-6.234835854611817,-8.034791865281372,21.15922684830289
-6.414831455678772,-8.380954923823229,21.09593688307481
-6.611443802493218,-8.74002938712943,21.071002698932485
-6.824302360956839,-9.110735855894486,21.086951424879075
-7.0529457104506035,-9.491395834461612,21.14637688232998
-7.296790722851704,-9.879864193805155,21.25189649416973
-7.555098069947049,-10.273460542448957,21.406092268249125
-7.82693431719724,-10.668902132800067,21.61143316025515
-8.111131098757522,-11.062242041829139,21.870176238281996
-8.406242193064683,-11.448817662846585,22.18424449306911
-8.710499740042874,-11.823215979487227,22.55507998090185
-9.021771363987309,-12.179263563801442,22.98347237856908
-9.337520583968722,-12.510050580580195,23.469365094350817
-9.654773583629868,-12.807999041673858,24.011643906528036
-9.970096129434268,-13.064985801790742,24.607916710421048
-10.279585096669916,-13.272529908534333,25.25429724187863
-10.578879577856357,-13.422051460971689,25.945210321857285
-10.86319676616789,-13.505204671990912,26.67324070754186
-11.127397556750193,-13.514281097824147,27.42905124586615
-11.366085910857588,-13.442670024563691,28.20139766400136
-11.5737443222282,-13.2853522928052,28.977265816666332
-11.7449051192859,-13.03939252290765,29.742151434898453
-11.874353859648075,-12.704384564615474,30.48049167658126
-11.957356930144815,-12.282798359832944,31.176242144098712
-11.989901073113629,-11.780175766099047,31.813573727817943
-11.96892854241217,-11.205130291122433,32.37764318233698
-11.892548717283196,-10.569122003875517,32.85537340176995
-11.760206045942429,-9.88600313662526,33.23616809435608
-11.572785755010711,-9.171358948450834,33.512484617082045
-11.332643074354724,-8.441697324453498,33.68020008255374
-11.0435484993646,-7.713563549943945,33.738728840883304
-10.710550004422535,-7.002668611654534,33.690880536793784
-10.339761865145734,-6.323117319952741,33.542481379107876
-9.938097410626435,-5.686806770733414,33.301810482335235
-9.512968346637132,-5.103039612764801,32.97892259923588
-9.0719754732499,-4.578365885768281,32.584935206334926
-8.622614514501738,-4.116638029527493,32.1313518310652
-8.172016866004313,-3.719241106601657,31.629477610480333
-7.726739290064048,-3.3854471730593376,31.08996188471971
-7.292610078363577,-3.112839402334103,30.522480911325655
-6.874633010760629,-2.89775631114663,29.935555327001527
-6.4769453407992295,-2.735716422583581,29.336483963552304
-6.102822448977665,-2.6217959225499152,28.731368581894248
-5.754719796334889,-2.5509438373238043,28.12520230317149
-5.434342200433781,-2.5182293572244894,27.521996578420108
-5.142730916112852,-2.519023405310678,26.924925870325602
-4.880360165032634,-2.549121340895468,26.33647444256595
-4.647236282618918,-2.6048161661266613,25.758574759910267
-4.442994270969693,-2.682932331470623,25.19273139494709
-4.266988077019786,-2.7808297914491487,24.6401277541964
-4.118372248462722,-2.8963868416661938,24.10171535639451
-3.9961737077830692,-3.027968846177864,23.578286938785965
-3.899353221622549,-3.174388492501931,23.070535515329162
-3.826856748710487,-3.334861839768663,22.579101854869574
-3.777657257816305,-3.508963227878622,22.10461285744841
-3.7507878548225366,-3.696581115866805,21.64771311863518
-3.7453671809269635,-3.897876109557854,21.209091684342507
-3.7606180737900528,-4.113241799803752,20.789505678653946
-3.795880446391423,-4.343268534463859,20.389802175098612
-3.8506192551986667,-4.588709860286357,20.010939398129967
-3.9244283157074356,-4.850451067528592,19.654008092958556
-4.017030590889552,-5.129479026479892,19.320253685613288
-4.128275434448586,-5.426852300875615,19.01109966231056
-4.258133121091289,-5.743670342334759,18.7281724150498
-4.406686843215636,-6.081040400236654,18.47332761319506
-4.574122198917737,-6.440040614899878,18.248677950757713
-4.760714040515952,-6.821677595293231,18.05662186612296
-4.966810395993679,-7.226836618261376,17.89987251277087
-5.192813018220449,-7.656222434123074,17.781485851554265
-5.439153959810712,-8.110288542751032,17.704886210775875
-5.706267418104744,-8.589152746657124,17.67388699224697
-5.994555950959982,-9.09249684130864,17.692703363794127
-6.304350039994848,-9.61944853678433,17.76595275125113
-6.635859889673796,-10.168444213236077,17.898637718893813
-6.989118322030024,-10.737072019026279,18.096104424006633
-7.36391369172965,-11.321896279132488,18.36396830709778
-7.759711950469933,-11.918266373514198,18.707997155837642
-8.17556739277436,-12.520116364915529,19.133940371756392
-8.610022289988477,-13.11976588125699,19.64729251291033
-9.060996649115328,-13.707738198900378,20.252979479336584
-9.525670804093833,-14.272618086694964,20.95495772542614
-10.000365532353946,-14.800979440913164,21.75572146681223
-10.480426923209867,-15.277420324681119,22.655720940823777
-10.960126263356992,-15.684749382803679,23.652707255281626
-11.432588575301661,-16.004370662834532,24.741036731587172
-11.889766784054949,-16.21691081850403,25.910989604026334
-12.322481187499857,-16.30312017449492,27.148182757150604
-12.720545086199364,-16.245053992251968,28.433180133437553
-13.072995976804624,-16.027500578151066,29.741421413907727
-13.368446436939267,-15.639569620990184,31.043591348634212
-13.59555875534436,-15.0762930455788,32.30652973375386
-13.743632184367804,-14.34003333485413,33.49472855332665
-13.803272299416436,-13.44145771960694,34.572377228562694
-13.767090841435486,-12.399840017007522,35.50580817918263
-13.63036575899269,-11.242510186425479,36.266083867071856
-13.39158020173597,-10.003387619534243,36.831383556185074
-13.052760943515796,-8.720691931489455,37.1888250039806
-12.619554042313162,-7.434089650886968,37.33541407431224
-12.101007603170542,-6.181661130196556,37.277951993378274
-11.509072955873144,-4.997118842757373,37.03191655692218
-10.857877544561568,-3.90765778848004,36.619520835375546
-10.162855568953415,-2.932684193362192,36.067288977299214
-9.439838431394293,-2.083490424335552,35.40353906343616
-8.704203630688419,-1.3637733942986603,34.65612281820205
-7.970160607049443,-0.7707731763506506,33.8506651563509
-7.250221863979563,-0.29675803504529696,33.009412612252746
-6.554875481086136,0.0694030737756543,32.15067722519931
-5.892447625599957,0.3407807667715137,31.28877654746129
-5.26912478636281,0.5311623946859696,30.434328844662193
-4.689096068257932,0.654118595274785,29.594759132743633
-4.15477460190466,0.7223571971137032,28.774893306537695
-3.6670614220028237,0.7473286954344536,27.977550505002647
-3.225622410259096,0.7390321717096267,27.204077489250075
-2.829156952062224,0.705968395117484,26.454797035520382
-2.4756444173442533,0.6551924940732625,25.72936282731001
-2.1625607262025017,0.5924276667286867,25.027026248846024
-1.887061886909383,0.5222110273186347,24.346827274158297
-1.6461345954865811,0.44805128687312096,23.68772410158164
-1.4367160072506109,0.37258490858769533,23.048675931634055
-1.2557859156667803,0.29772259404075263,22.428691586434866
-1.100435064696027,0.2247816617244358,21.826854385726215
-0.9679133920539807,0.15460238617297775,21.24233135921556
-0.8556618142312848,0.08764798254646315,20.674372772436275
-0.76133083455351,0.024088907881805774,20.122306194853714
-0.6827888603099784,-0.03612729318730267,19.585527966707538
-0.6181227035977108,-0.09321909795264913,19.063493894062084
-0.5656323430332046,-0.14752548012232058,18.55571026529563
-0.5238216567421162,-0.19947018263035013,18.061725776717534
-0.49138650933093964,-0.24953431349201952,17.581124624020426
-0.4672012897470476,-0.29823591837866614,17.113520811999198
-0.45030475261020947,-0.3461153303692631,16.658553619069707
-0.43988581038611485,-0.3937252491336382,16.21588409634335
-0.43526975426086717,-0.44162465038194093,15.785192461943705
-0.4359052438729745,-0.490375766632457,15.366176254822346
-0.4413522961489228,-0.5405435091730308,14.958549128375182
-0.4512714174513336,-0.5926968169543504,14.562040186141264
